dataset,class_label,record_id,n_samples,full_min,full_max,full_clip,full_clip_ratio,body_min,body_max,body_clip,body_clip_ratio
xmodelmatch_train,seg,0445_ARR_119_60s_100000ms,60000,1656,2705,0,0.0,1656,2705,0,0.0
xmodelmatch_train,seg,0446_ARR_119_60s_560000ms,60000,1633,2727,0,0.0,1633,2727,0,0.0
xmodelmatch_train,seg,0447_ARR_119_60s_620000ms,60000,1656,2731,0,0.0,1656,2731,0,0.0
xmodelmatch_train,seg,0448_ARR_119_60s_630000ms,60000,1656,2731,0,0.0,1656,2731,0,0.0
xmodelmatch_train,seg,0449_ARR_119_60s_650000ms,60000,1649,2741,0,0.0,1649,2722,0,0.0
xmodelmatch_train,seg,0450_ARR_119_60s_1240000ms,60000,1657,2720,0,0.0,1657,2720,0,0.0
xmodelmatch_train,seg,0451_ARR_119_60s_1410000ms,60000,1694,2717,0,0.0,1694,2717,0,0.0
xmodelmatch_train,seg,0452_ARR_119_60s_1640000ms,60000,1672,2727,0,0.0,1675,2727,0,0.0
xmodelmatch_train,seg,0453_ARR_201_60s_400000ms,60000,1896,2335,0,0.0,1896,2335,0,0.0
xmodelmatch_train,seg,0454_ARR_201_60s_680000ms,60000,1898,2319,0,0.0,1898,2319,0,0.0
xmodelmatch_train,seg,0455_ARR_201_60s_720000ms,60000,1899,2316,0,0.0,1899,2316,0,0.0
xmodelmatch_train,seg,0456_ARR_201_60s_990000ms,60000,1900,2351,0,0.0,1900,2351,0,0.0
xmodelmatch_train,seg,0457_ARR_201_60s_1150000ms,60000,1884,2320,0,0.0,1903,2320,0,0.0
xmodelmatch_train,seg,0458_ARR_201_60s_1320000ms,60000,1898,2329,0,0.0,1898,2329,0,0.0
xmodelmatch_train,seg,0459_ARR_201_60s_1330000ms,60000,1898,2329,0,0.0,1898,2329,0,0.0
xmodelmatch_train,seg,0460_ARR_201_60s_1500000ms,60000,1845,2344,0,0.0,1902,2344,0,0.0
xmodelmatch_train,seg,0461_ARR_205_60s_240000ms,60000,1679,2375,0,0.0,1679,2375,0,0.0
xmodelmatch_train,seg,0462_ARR_205_60s_280000ms,60000,1674,2375,0,0.0,1674,2375,0,0.0
xmodelmatch_train,seg,0463_ARR_205_60s_300000ms,60000,1674,2372,0,0.0,1674,2372,0,0.0
xmodelmatch_train,seg,0464_ARR_205_60s_900000ms,60000,1706,2395,0,0.0,1706,2395,0,0.0
xmodelmatch_train,seg,0465_ARR_205_60s_930000ms,60000,1980,2385,0,0.0,1980,2385,0,0.0
xmodelmatch_train,seg,0466_ARR_205_60s_1460000ms,60000,1723,2370,0,0.0,1723,2370,0,0.0
xmodelmatch_train,seg,0467_ARR_205_60s_1680000ms,60000,1727,2365,0,0.0,1727,2365,0,0.0
xmodelmatch_train,seg,0468_ARR_207_60s_120000ms,60000,1744,2271,0,0.0,1744,2271,0,0.0
xmodelmatch_train,seg,0469_ARR_207_60s_410000ms,60000,1532,2502,0,0.0,1532,2502,0,0.0
xmodelmatch_train,seg,0470_ARR_207_60s_700000ms,60000,1673,2174,0,0.0,1673,2174,0,0.0
xmodelmatch_train,seg,0471_ARR_207_60s_890000ms,60000,1678,2181,0,0.0,1678,2181,0,0.0
xmodelmatch_train,seg,0472_ARR_207_60s_1090000ms,60000,1703,2172,0,0.0,1703,2172,0,0.0
xmodelmatch_train,seg,0473_ARR_207_60s_1100000ms,60000,1704,2172,0,0.0,1704,2172,0,0.0
xmodelmatch_train,seg,0474_ARR_207_60s_1270000ms,60000,1696,2163,0,0.0,1696,2163,0,0.0
xmodelmatch_train,seg,0475_ARR_212_60s_270000ms,60000,1851,2520,0,0.0,1851,2520,0,0.0
xmodelmatch_train,seg,0476_ARR_212_60s_280000ms,60000,1851,2520,0,0.0,1851,2520,0,0.0
xmodelmatch_train,seg,0477_ARR_212_60s_580000ms,60000,1853,2404,0,0.0,1853,2404,0,0.0
xmodelmatch_train,seg,0478_ARR_212_60s_880000ms,60000,1874,2410,0,0.0,1874,2408,0,0.0
xmodelmatch_train,seg,0479_ARR_212_60s_1220000ms,60000,1878,2442,0,0.0,1878,2442,0,0.0
xmodelmatch_train,seg,0480_ARR_212_60s_1310000ms,60000,1823,2537,0,0.0,1823,2537,0,0.0
xmodelmatch_train,seg,0481_ARR_212_60s_1700000ms,60000,1762,2501,0,0.0,1762,2501,0,0.0
xmodelmatch_train,seg,0482_ARR_212_60s_1710000ms,60000,1762,2501,0,0.0,1762,2501,0,0.0
xmodelmatch_train,seg,0483_ARR_213_60s_540000ms,60000,1623,2772,0,0.0,1623,2772,0,0.0
xmodelmatch_train,seg,0484_ARR_213_60s_710000ms,60000,1328,2770,0,0.0,1706,2770,0,0.0
xmodelmatch_train,seg,0485_ARR_213_60s_870000ms,60000,1585,2728,0,0.0,1585,2728,0,0.0
xmodelmatch_train,seg,0486_ARR_213_60s_1140000ms,60000,1593,2767,0,0.0,1593,2767,0,0.0
xmodelmatch_train,seg,0487_ARR_213_60s_1150000ms,60000,1593,2766,0,0.0,1593,2766,0,0.0
xmodelmatch_train,seg,0488_ARR_213_60s_1160000ms,60000,1593,2766,0,0.0,1593,2766,0,0.0
xmodelmatch_train,seg,0489_ARR_213_60s_1390000ms,60000,1576,2766,0,0.0,1576,2766,0,0.0
xmodelmatch_train,seg,0490_ARR_213_60s_1720000ms,60000,1542,2815,0,0.0,1542,2742,0,0.0
xmodelmatch_train,seg,0491_ARR_214_60s_140000ms,60000,1563,2637,0,0.0,1563,2637,0,0.0
xmodelmatch_train,seg,0492_ARR_214_60s_170000ms,60000,1593,2646,0,0.0,1593,2646,0,0.0
xmodelmatch_train,seg,0493_ARR_214_60s_480000ms,60000,1571,2630,0,0.0,1574,2630,0,0.0
xmodelmatch_train,seg,0494_ARR_214_60s_900000ms,60000,1579,2649,0,0.0,1579,2649,0,0.0
xmodelmatch_train,seg,0495_ARR_214_60s_980000ms,60000,1469,2641,0,0.0,1469,2641,0,0.0
xmodelmatch_train,seg,0496_ARR_214_60s_1250000ms,60000,1542,2602,0,0.0,1542,2602,0,0.0
xmodelmatch_train,seg,0497_ARR_214_60s_1310000ms,60000,1548,2637,0,0.0,1548,2617,0,0.0
xmodelmatch_train,seg,0498_ARR_214_60s_1610000ms,60000,1514,2694,0,0.0,1514,2694,0,0.0
xmodelmatch_train,seg,0499_ARR_217_60s_240000ms,60000,1540,2634,0,0.0,1540,2634,0,0.0
xmodelmatch_train,seg,0500_ARR_217_60s_310000ms,60000,1556,2601,0,0.0,1556,2601,0,0.0
xmodelmatch_train,seg,0501_ARR_217_60s_370000ms,60000,1576,2580,0,0.0,1576,2580,0,0.0
xmodelmatch_train,seg,0502_ARR_217_60s_390000ms,60000,1576,2580,0,0.0,1576,2580,0,0.0
xmodelmatch_train,seg,0503_ARR_217_60s_550000ms,60000,1601,2590,0,0.0,1601,2590,0,0.0
xmodelmatch_train,seg,0504_ARR_217_60s_730000ms,60000,1501,2564,0,0.0,1501,2564,0,0.0
xmodelmatch_train,seg,0505_ARR_217_60s_1620000ms,60000,1588,2633,0,0.0,1588,2633,0,0.0
xmodelmatch_train,seg,0506_ARR_219_60s_1160000ms,60000,1839,2709,0,0.0,1839,2709,0,0.0
xmodelmatch_train,seg,0507_ARR_219_60s_1170000ms,60000,1840,2709,0,0.0,1845,2709,0,0.0
xmodelmatch_train,seg,0508_ARR_219_60s_1340000ms,60000,1680,2728,0,0.0,1680,2728,0,0.0
xmodelmatch_train,seg,0509_ARR_220_60s_290000ms,60000,1732,2616,0,0.0,1732,2616,0,0.0
xmodelmatch_train,seg,0510_ARR_220_60s_350000ms,60000,1736,2665,0,0.0,1736,2665,0,0.0
xmodelmatch_train,seg,0511_ARR_220_60s_370000ms,60000,1712,2664,0,0.0,1712,2664,0,0.0
xmodelmatch_train,seg,0512_ARR_220_60s_620000ms,60000,1454,2609,0,0.0,1690,2609,0,0.0
xmodelmatch_train,seg,0513_ARR_220_60s_790000ms,60000,1728,2604,0,0.0,1728,2604,0,0.0
xmodelmatch_train,seg,0514_ARR_220_60s_830000ms,60000,1678,2604,0,0.0,1678,2604,0,0.0
xmodelmatch_train,seg,0515_ARR_220_60s_1180000ms,60000,1682,2628,0,0.0,1682,2628,0,0.0
xmodelmatch_train,seg,0516_ARR_220_60s_1420000ms,60000,1718,2684,0,0.0,1724,2684,0,0.0
xmodelmatch_train,seg,0517_ARR_222_60s_490000ms,60000,1972,2300,0,0.0,1973,2300,0,0.0
xmodelmatch_train,seg,0518_ARR_222_60s_740000ms,60000,1971,2369,0,0.0,1971,2369,0,0.0
xmodelmatch_train,seg,0519_ARR_222_60s_770000ms,60000,1947,2404,0,0.0,1947,2404,0,0.0
xmodelmatch_train,seg,0520_ARR_222_60s_1100000ms,60000,1939,2344,0,0.0,1939,2344,0,0.0
xmodelmatch_train,seg,0521_ARR_222_60s_1130000ms,60000,1950,2430,0,0.0,1950,2430,0,0.0
xmodelmatch_train,seg,0522_ARR_222_60s_1390000ms,60000,1936,2429,0,0.0,1936,2429,0,0.0
xmodelmatch_train,seg,0523_ARR_222_60s_1510000ms,60000,1938,2364,0,0.0,1938,2364,0,0.0
xmodelmatch_train,seg,0524_ARR_232_60s_390000ms,60000,1912,2309,0,0.0,1917,2286,0,0.0
xmodelmatch_train,seg,0525_ARR_232_60s_890000ms,60000,1909,2281,0,0.0,1909,2281,0,0.0
xmodelmatch_train,seg,0526_ARR_232_60s_1140000ms,60000,1916,2300,0,0.0,1916,2300,0,0.0
xmodelmatch_train,seg,0527_ARR_232_60s_1290000ms,60000,1921,2320,0,0.0,1921,2320,0,0.0
xmodelmatch_train,seg,0528_ARR_232_60s_1330000ms,60000,1918,2320,0,0.0,1918,2320,0,0.0
xmodelmatch_train,seg,0529_ARR_232_60s_1560000ms,60000,1920,2303,0,0.0,1920,2303,0,0.0
xmodelmatch_train,seg,0530_ARR_232_60s_1620000ms,60000,1910,2287,0,0.0,1910,2287,0,0.0
xmodelmatch_train,seg,0531_ARR_232_60s_1710000ms,60000,1916,2302,0,0.0,1916,2302,0,0.0
xmodelmatch_train,seg,0532_ARR_233_60s_10000ms,60000,1440,2557,0,0.0,1440,2557,0,0.0
xmodelmatch_train,seg,0533_ARR_233_60s_60000ms,60000,1504,2587,0,0.0,1504,2587,0,0.0
xmodelmatch_train,seg,0534_ARR_233_60s_1050000ms,60000,1511,2534,0,0.0,1511,2534,0,0.0
xmodelmatch_train,seg,0535_ARR_233_60s_1370000ms,60000,1524,2512,0,0.0,1524,2512,0,0.0
xmodelmatch_train,seg,0536_ARR_233_60s_1530000ms,60000,1505,2531,0,0.0,1505,2531,0,0.0
xmodelmatch_train,seg,0537_ARR_233_60s_1580000ms,60000,1519,2522,0,0.0,1524,2522,0,0.0
xmodelmatch_train,seg,0538_ARR_233_60s_1620000ms,60000,1544,2584,0,0.0,1544,2584,0,0.0
xmodelmatch_train,seg,0539_ARR_234_60s_790000ms,60000,1892,2521,0,0.0,1892,2521,0,0.0
xmodelmatch_train,seg,0540_ARR_234_60s_800000ms,60000,1892,2521,0,0.0,1892,2521,0,0.0
xmodelmatch_train,seg,0541_ARR_234_60s_810000ms,60000,1892,2521,0,0.0,1892,2521,0,0.0
xmodelmatch_train,seg,0542_ARR_234_60s_820000ms,60000,1961,2473,0,0.0,1961,2473,0,0.0
xmodelmatch_train,seg,0543_ARR_234_60s_830000ms,60000,1953,2473,0,0.0,1953,2473,0,0.0
xmodelmatch_train,seg,0544_ARR_234_60s_840000ms,60000,1953,2473,0,0.0,1953,2473,0,0.0
xmodelmatch_train,seg,0545_ARR_234_60s_850000ms,60000,1953,2473,0,0.0,1953,2473,0,0.0
xmodelmatch_train,seg,0546_ARR_234_60s_860000ms,60000,1953,2473,0,0.0,1953,2473,0,0.0
xmodelmatch_train,seg,0547_ARR_x_108_60s_480000ms,60000,1759,2425,0,0.0,1759,2425,0,0.0
xmodelmatch_train,seg,0548_ARR_x_108_60s_490000ms,60000,1759,2424,0,0.0,1759,2424,0,0.0
xmodelmatch_train,seg,0549_ARR_x_108_60s_500000ms,60000,1757,2424,0,0.0,1890,2424,0,0.0
xmodelmatch_train,seg,0550_ARR_x_109_60s_110000ms,60000,1798,2498,0,0.0,1798,2498,0,0.0
xmodelmatch_train,seg,0551_ARR_x_109_60s_170000ms,60000,1801,2488,0,0.0,1801,2488,0,0.0
xmodelmatch_train,seg,0552_ARR_x_109_60s_180000ms,60000,1800,2489,0,0.0,1800,2489,0,0.0
xmodelmatch_train,seg,0553_ARR_x_109_60s_220000ms,60000,1801,2505,0,0.0,1801,2505,0,0.0
xmodelmatch_train,seg,0554_ARR_x_109_60s_230000ms,60000,1802,2504,0,0.0,1802,2504,0,0.0
xmodelmatch_train,seg,0555_ARR_x_109_60s_300000ms,60000,1790,2508,0,0.0,1790,2508,0,0.0
xmodelmatch_train,seg,0556_ARR_x_109_60s_310000ms,60000,1790,2508,0,0.0,1790,2508,0,0.0
xmodelmatch_train,seg,0557_ARR_x_109_60s_380000ms,60000,1725,2477,0,0.0,1725,2477,0,0.0
xmodelmatch_train,seg,0558_ARR_x_111_60s_60000ms,60000,1909,2348,0,0.0,1909,2348,0,0.0
xmodelmatch_train,seg,0559_ARR_x_111_60s_70000ms,60000,1909,2348,0,0.0,1909,2348,0,0.0
xmodelmatch_train,seg,0560_ARR_x_111_60s_220000ms,60000,1912,2309,0,0.0,1912,2309,0,0.0
xmodelmatch_train,seg,0561_ARR_x_111_60s_260000ms,60000,1888,2330,0,0.0,1888,2330,0,0.0
xmodelmatch_train,seg,0562_ARR_x_111_60s_270000ms,60000,1888,2330,0,0.0,1888,2330,0,0.0
xmodelmatch_train,seg,0563_ARR_x_111_60s_480000ms,60000,1739,2365,0,0.0,1739,2365,0,0.0
xmodelmatch_train,seg,0564_ARR_x_111_60s_520000ms,60000,1885,2325,0,0.0,1885,2325,0,0.0
xmodelmatch_train,seg,0565_ARR_x_116_60s_230000ms,60000,1671,2921,0,0.0,1671,2911,0,0.0
xmodelmatch_train,seg,0566_ARR_x_116_60s_240000ms,60000,1328,2911,0,0.0,1672,2911,0,0.0
xmodelmatch_train,seg,0567_ARR_x_116_60s_360000ms,60000,1670,2925,0,0.0,1670,2925,0,0.0
xmodelmatch_train,seg,0568_ARR_x_116_60s_410000ms,60000,1670,2911,0,0.0,1670,2911,0,0.0
xmodelmatch_train,seg,0569_ARR_x_116_60s_500000ms,60000,1648,2948,0,0.0,1648,2948,0,0.0
xmodelmatch_train,seg,0570_ARR_x_116_60s_510000ms,60000,1648,2948,0,0.0,1648,2948,0,0.0
xmodelmatch_train,seg,0571_ARR_x_116_60s_520000ms,60000,1653,2950,0,0.0,1653,2950,0,0.0
xmodelmatch_train,seg,0572_ARR_x_116_60s_530000ms,60000,1650,2950,0,0.0,1650,2950,0,0.0
xmodelmatch_train,seg,0573_ARR_x_220_60s_280000ms,60000,1732,2616,0,0.0,1732,2616,0,0.0
xmodelmatch_train,seg,0574_ARR_x_220_60s_290000ms,60000,1732,2616,0,0.0,1732,2616,0,0.0
xmodelmatch_train,seg,0575_ARR_x_220_60s_300000ms,60000,1731,2615,0,0.0,1731,2615,0,0.0
xmodelmatch_train,seg,0576_ARR_x_220_60s_310000ms,60000,1732,2616,0,0.0,1732,2616,0,0.0
xmodelmatch_train,seg,0577_ARR_x_220_60s_350000ms,60000,1736,2665,0,0.0,1736,2665,0,0.0
xmodelmatch_train,seg,0578_ARR_x_220_60s_380000ms,60000,1712,2664,0,0.0,1712,2664,0,0.0
xmodelmatch_train,seg,0579_ARR_x_220_60s_400000ms,60000,1712,2664,0,0.0,1712,2664,0,0.0
xmodelmatch_train,seg,0580_ARR_x_220_60s_410000ms,60000,1712,2630,0,0.0,1712,2630,0,0.0
xmodelmatch_train,seg,0581_ARR_x_222_60s_480000ms,60000,1972,2300,0,0.0,1972,2300,0,0.0
xmodelmatch_train,seg,0582_ARR_x_222_60s_490000ms,60000,1972,2300,0,0.0,1973,2300,0,0.0
xmodelmatch_train,seg,0583_ARR_x_222_60s_500000ms,60000,1964,2319,0,0.0,1964,2319,0,0.0
xmodelmatch_train,seg,0584_ARR_x_222_60s_510000ms,60000,1964,2319,0,0.0,1964,2319,0,0.0
xmodelmatch_train,seg,0585_ARR_x_223_60s_120000ms,60000,1846,2613,0,0.0,1880,2613,0,0.0
xmodelmatch_train,seg,0586_ARR_x_223_60s_150000ms,60000,1884,2548,0,0.0,1884,2548,0,0.0
xmodelmatch_train,seg,0587_ARR_x_223_60s_250000ms,60000,1715,2506,0,0.0,1715,2506,0,0.0
xmodelmatch_train,seg,0588_ARR_x_223_60s_340000ms,60000,1927,2528,0,0.0,1927,2528,0,0.0
xmodelmatch_train,seg,0589_ARR_x_223_60s_400000ms,60000,1893,2486,0,0.0,1893,2486,0,0.0
xmodelmatch_train,seg,0590_ARR_x_223_60s_480000ms,60000,1932,2313,0,0.0,1932,2291,0,0.0
xmodelmatch_train,seg,0591_ARR_x_223_60s_490000ms,60000,1925,2291,0,0.0,1925,2291,0,0.0
xmodelmatch_train,seg,0592_ARR_x_223_60s_520000ms,60000,1650,2418,0,0.0,1650,2418,0,0.0
xmodelmatch_train,seg,0593_ARR_x_228_60s_90000ms,60000,1717,2613,0,0.0,1752,2613,0,0.0
xmodelmatch_train,seg,0594_ARR_x_228_60s_110000ms,60000,1752,2598,0,0.0,1752,2598,0,0.0
xmodelmatch_train,seg,0595_ARR_x_228_60s_140000ms,60000,1753,2586,0,0.0,1753,2586,0,0.0
xmodelmatch_train,seg,0596_ARR_x_228_60s_150000ms,60000,1753,2576,0,0.0,1753,2576,0,0.0
xmodelmatch_train,seg,0597_ARR_x_228_60s_230000ms,60000,1648,2540,0,0.0,1648,2540,0,0.0
xmodelmatch_train,seg,0598_ARR_x_228_60s_290000ms,60000,1798,2569,0,0.0,1798,2569,0,0.0
xmodelmatch_train,seg,0599_ARR_x_228_60s_530000ms,60000,1754,2561,0,0.0,1754,2561,0,0.0
xmodelmatch_train,seg,0600_AFF_04048_60s_2200000ms,60000,1900,2298,0,0.0,1908,2298,0,0.0
xmodelmatch_train,seg,0601_AFF_04048_60s_2240000ms,60000,1908,2297,0,0.0,1908,2297,0,0.0
xmodelmatch_train,seg,0602_AFF_04048_60s_2250000ms,60000,1915,2293,0,0.0,1915,2293,0,0.0
xmodelmatch_train,seg,0603_AFF_04048_60s_2840000ms,60000,1909,2293,0,0.0,1909,2293,0,0.0
xmodelmatch_train,seg,0604_AFF_04048_60s_2850000ms,60000,1909,2294,0,0.0,1909,2294,0,0.0
xmodelmatch_train,seg,0605_AFF_04048_60s_14550000ms,60000,1693,2405,0,0.0,1693,2405,0,0.0
xmodelmatch_train,seg,0606_AFF_04048_60s_14560000ms,60000,1692,2405,0,0.0,1692,2405,0,0.0
xmodelmatch_train,seg,0607_AFF_04048_60s_14580000ms,60000,1798,2406,0,0.0,1798,2406,0,0.0
xmodelmatch_train,seg,0608_AFF_04048_60s_14610000ms,60000,1823,2406,0,0.0,1823,2406,0,0.0
xmodelmatch_train,seg,0609_AFF_04048_60s_14620000ms,60000,1823,2406,0,0.0,1823,2406,0,0.0
xmodelmatch_train,seg,0610_AFF_04048_60s_14630000ms,60000,1823,2406,0,0.0,1823,2406,0,0.0
xmodelmatch_train,seg,0611_AFF_04048_60s_14640000ms,60000,1823,2399,0,0.0,1823,2399,0,0.0
xmodelmatch_train,seg,0612_AFF_04048_60s_14650000ms,60000,1823,2391,0,0.0,1823,2391,0,0.0
xmodelmatch_train,seg,0613_AFF_04048_60s_14660000ms,60000,1823,2390,0,0.0,1823,2390,0,0.0
xmodelmatch_train,seg,0614_AFF_04746_60s_10790000ms,60000,1976,2194,0,0.0,1976,2194,0,0.0
xmodelmatch_train,seg,0615_AFF_04746_60s_10950000ms,60000,1976,2216,0,0.0,1976,2216,0,0.0
xmodelmatch_train,seg,0616_AFF_04746_60s_13090000ms,60000,1923,2202,0,0.0,1923,2202,0,0.0
xmodelmatch_train,seg,0617_AFF_04746_60s_15290000ms,60000,1942,2184,0,0.0,1942,2184,0,0.0
xmodelmatch_train,seg,0618_AFF_04746_60s_17010000ms,60000,1927,2170,0,0.0,1927,2170,0,0.0
xmodelmatch_train,seg,0619_AFF_04746_60s_17360000ms,60000,1934,2225,0,0.0,1934,2225,0,0.0
xmodelmatch_train,seg,0620_AFF_04746_60s_18600000ms,60000,1907,2237,0,0.0,1907,2237,0,0.0
xmodelmatch_train,seg,0621_AFF_04746_60s_20100000ms,60000,1961,2216,0,0.0,1961,2216,0,0.0
xmodelmatch_train,seg,0622_AFF_04746_60s_20190000ms,60000,1953,2230,0,0.0,1953,2230,0,0.0
xmodelmatch_train,seg,0623_AFF_04746_60s_22940000ms,60000,1964,2199,0,0.0,1964,2199,0,0.0
xmodelmatch_train,seg,0624_AFF_04746_60s_24610000ms,60000,1959,2194,0,0.0,1959,2192,0,0.0
xmodelmatch_train,seg,0625_AFF_04746_60s_25360000ms,60000,1953,2221,0,0.0,1953,2221,0,0.0
xmodelmatch_train,seg,0626_AFF_04746_60s_25500000ms,60000,1967,2182,0,0.0,1967,2171,0,0.0
xmodelmatch_train,seg,0627_AFF_04746_60s_29410000ms,60000,1917,2178,0,0.0,1917,2178,0,0.0
xmodelmatch_train,seg,0628_AFF_04908_60s_5140000ms,60000,1281,2545,0,0.0,1281,2545,0,0.0
xmodelmatch_train,seg,0629_AFF_04908_60s_5180000ms,60000,1307,2676,0,0.0,1307,2559,0,0.0
xmodelmatch_train,seg,0630_AFF_04908_60s_5200000ms,60000,1340,2559,0,0.0,1340,2559,0,0.0
xmodelmatch_train,seg,0631_AFF_04908_60s_7120000ms,60000,1275,2583,0,0.0,1275,2583,0,0.0
xmodelmatch_train,seg,0632_AFF_04908_60s_7350000ms,60000,1270,2255,0,0.0,1270,2255,0,0.0
xmodelmatch_train,seg,0633_AFF_04908_60s_7480000ms,60000,1274,2263,0,0.0,1274,2263,0,0.0
xmodelmatch_train,seg,0634_AFF_04908_60s_13880000ms,60000,1493,2622,0,0.0,1493,2622,0,0.0
xmodelmatch_train,seg,0635_AFF_04908_60s_13910000ms,60000,1492,2613,0,0.0,1492,2613,0,0.0
xmodelmatch_train,seg,0636_AFF_04908_60s_14120000ms,60000,1488,2609,0,0.0,1488,2609,0,0.0
xmodelmatch_train,seg,0637_AFF_04908_60s_14180000ms,60000,1487,2215,0,0.0,1487,2215,0,0.0
xmodelmatch_train,seg,0638_AFF_04908_60s_14260000ms,60000,1488,2215,0,0.0,1496,2215,0,0.0
xmodelmatch_train,seg,0639_AFF_04908_60s_14620000ms,60000,1305,2336,0,0.0,1305,2336,0,0.0
xmodelmatch_train,seg,0640_AFF_04908_60s_14700000ms,60000,1295,2257,0,0.0,1295,2257,0,0.0
xmodelmatch_train,seg,0641_AFF_04908_60s_34490000ms,60000,1340,2245,0,0.0,1340,2245,0,0.0
xmodelmatch_train,seg,0642_AFF_04908_60s_34600000ms,60000,1510,2606,0,0.0,1526,2606,0,0.0
xmodelmatch_train,seg,0643_AFF_04936_60s_7010000ms,60000,1452,2437,0,0.0,1452,2437,0,0.0
xmodelmatch_train,seg,0644_AFF_04936_60s_8670000ms,60000,1656,2297,0,0.0,1656,2297,0,0.0
xmodelmatch_train,seg,0645_AFF_04936_60s_10800000ms,60000,1654,2282,0,0.0,1654,2282,0,0.0
xmodelmatch_train,seg,0646_AFF_04936_60s_11190000ms,60000,1685,2271,0,0.0,1685,2271,0,0.0
xmodelmatch_train,seg,0647_AFF_04936_60s_11710000ms,60000,1656,2356,0,0.0,1656,2308,0,0.0
xmodelmatch_train,seg,0648_AFF_04936_60s_18450000ms,60000,1667,2275,0,0.0,1667,2275,0,0.0
xmodelmatch_train,seg,0649_AFF_04936_60s_22240000ms,60000,1676,2233,0,0.0,1676,2233,0,0.0
xmodelmatch_train,seg,0650_AFF_04936_60s_23960000ms,60000,1581,2525,0,0.0,1581,2525,0,0.0
xmodelmatch_train,seg,0651_AFF_04936_60s_24070000ms,60000,1561,2335,0,0.0,1561,2335,0,0.0
xmodelmatch_train,seg,0652_AFF_04936_60s_28500000ms,60000,1691,2135,0,0.0,1691,2135,0,0.0
xmodelmatch_train,seg,0653_AFF_04936_60s_32720000ms,60000,1652,2185,0,0.0,1652,2185,0,0.0
xmodelmatch_train,seg,0654_AFF_04936_60s_33340000ms,60000,1589,2311,0,0.0,1589,2311,0,0.0
xmodelmatch_train,seg,0655_AFF_04936_60s_34050000ms,60000,1490,2226,0,0.0,1490,2226,0,0.0
xmodelmatch_train,seg,0656_AFF_04936_60s_34190000ms,60000,1523,2209,0,0.0,1523,2209,0,0.0
xmodelmatch_train,seg,0657_AFF_05121_60s_7950000ms,60000,1315,2355,0,0.0,1330,2355,0,0.0
xmodelmatch_train,seg,0658_AFF_05121_60s_8890000ms,60000,1306,2346,0,0.0,1306,2346,0,0.0
xmodelmatch_train,seg,0659_AFF_05121_60s_10540000ms,60000,1256,2402,0,0.0,1256,2402,0,0.0
xmodelmatch_train,seg,0660_AFF_05121_60s_10930000ms,60000,1239,2724,0,0.0,1239,2724,0,0.0
xmodelmatch_train,seg,0661_AFF_05121_60s_11580000ms,60000,1312,2390,0,0.0,1312,2390,0,0.0
xmodelmatch_train,seg,0662_AFF_05121_60s_17400000ms,60000,681,3456,0,0.0,681,3456,0,0.0
xmodelmatch_train,seg,0663_AFF_05121_60s_17680000ms,60000,580,3514,0,0.0,580,3514,0,0.0
xmodelmatch_train,seg,0664_AFF_05121_60s_18630000ms,60000,1334,2352,0,0.0,1334,2352,0,0.0
xmodelmatch_train,seg,0665_AFF_05121_60s_20360000ms,60000,1388,2332,0,0.0,1388,2332,0,0.0
xmodelmatch_train,seg,0666_AFF_05121_60s_23480000ms,60000,1239,2419,0,0.0,1239,2410,0,0.0
xmodelmatch_train,seg,0667_AFF_05121_60s_23560000ms,60000,1256,2401,0,0.0,1256,2401,0,0.0
xmodelmatch_train,seg,0668_AFF_05121_60s_25530000ms,60000,1379,2334,0,0.0,1379,2334,0,0.0
xmodelmatch_train,seg,0669_AFF_05121_60s_28110000ms,60000,1306,2375,0,0.0,1306,2375,0,0.0
xmodelmatch_train,seg,0670_AFF_05121_60s_29830000ms,60000,1258,2403,0,0.0,1258,2403,0,0.0
xmodelmatch_train,seg,0671_AFF_05261_60s_17520000ms,60000,1431,2673,0,0.0,1687,2673,0,0.0
xmodelmatch_train,seg,0672_AFF_05261_60s_17530000ms,60000,1687,2651,0,0.0,1687,2651,0,0.0
xmodelmatch_train,seg,0673_AFF_05261_60s_17550000ms,60000,1711,2641,0,0.0,1711,2641,0,0.0
xmodelmatch_train,seg,0674_AFF_05261_60s_25960000ms,60000,1670,2680,0,0.0,1670,2680,0,0.0
xmodelmatch_train,seg,0675_AFF_05261_60s_26000000ms,60000,1670,2710,0,0.0,1670,2710,0,0.0
xmodelmatch_train,seg,0676_AFF_05261_60s_26020000ms,60000,1710,2710,0,0.0,1710,2710,0,0.0
xmodelmatch_train,seg,0677_AFF_05261_60s_26030000ms,60000,1654,2651,0,0.0,1654,2651,0,0.0
xmodelmatch_train,seg,0678_AFF_05261_60s_26040000ms,60000,1654,2651,0,0.0,1654,2651,0,0.0
xmodelmatch_train,seg,0679_AFF_05261_60s_26060000ms,60000,1653,2651,0,0.0,1653,2651,0,0.0
xmodelmatch_train,seg,0680_AFF_05261_60s_26120000ms,60000,1730,2714,0,0.0,1730,2714,0,0.0
xmodelmatch_train,seg,0681_AFF_05261_60s_26160000ms,60000,1719,2688,0,0.0,1719,2688,0,0.0
xmodelmatch_train,seg,0682_AFF_05261_60s_26170000ms,60000,1601,2668,0,0.0,1601,2668,0,0.0
xmodelmatch_train,seg,0683_AFF_05261_60s_26190000ms,60000,1601,2668,0,0.0,1601,2668,0,0.0
