case_id,label,expected_class,pred_class,pred_valid,correct,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,score_nsr,score_chf,score_arr,score_aff,ectopic_pair_count,rr_alt_count,amp_jump_count,width_jump_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,qrs_maf_late_event_sum,qrs_maf_late_energy_sum,qrs_maf_asymmetry_sum,qrs_maf_peak_tail_sum,qrs_template_mismatch_count,qrs_template_strong_count,qrs_template_width_count,qrs_template_energy_count,qrs_template_tail_count,qrs_template_score_sum,qrs_template_ready_count,abnormal_beat_valid_count,abnormal_beat_count,abnormal_beat_mid_count,abnormal_beat_high_count,abnormal_beat_strong_count,abnormal_beat_score_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,score_arr_before_eerg,mem_file
44,NSR,0,1,1,0,79,72,5,22,1343,514,72,77,256,54,40,29,23,22,18,13,11,10,8,8,6,5,5,4,-46226,-24907,-37017,2021,1,0,0,0,79,1,0,1,0,0,0,0,0,0,0,0,3873,22,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,79,0,0,79,2,1,77,5,77,256,-37017,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0082_NSR_16795_60s_26270000ms.mem
45,NSR,0,0,1,1,82,80,0,67,1621,627,80,80,175,58,41,28,20,13,8,4,2,1,0,0,0,0,0,0,-626,-60277,-23399,-34194,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,4811,67,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,1,0,0,0,82,0,0,82,0,0,80,0,80,175,-23399,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0083_NSR_16795_60s_30340000ms.mem
46,NSR,0,0,1,1,72,70,0,38,1365,542,70,70,204,57,46,36,24,18,13,5,4,1,0,0,0,0,0,0,17047,-57104,-17296,-49545,0,0,0,0,72,1,4,1,0,0,0,0,0,0,0,0,3202,38,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,2,0,0,0,72,0,0,72,0,0,70,0,70,204,-17296,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0084_NSR_16795_60s_34750000ms.mem
47,NSR,0,0,1,1,61,57,2,121,1962,622,57,59,323,51,49,46,39,36,31,28,19,13,9,2,0,0,0,0,129098,-85735,-92715,-56805,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,3972,121,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,61,0,0,61,4,0,59,2,59,323,-92715,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0085_NSR_16795_60s_42420000ms.mem
48,NSR,0,0,1,1,50,45,3,95,1168,362,45,48,284,46,43,39,36,29,22,19,15,12,10,8,2,1,1,1,96853,-66121,-44173,-51450,2,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,3148,95,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,50,0,0,50,4,2,48,3,48,284,-44173,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0086_NSR_16795_60s_44110000ms.mem
49,NSR,0,0,1,1,52,45,5,101,1412,405,45,50,277,44,43,39,35,31,21,17,11,9,8,6,4,3,3,3,89462,-60088,-47909,-53514,2,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,3764,101,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,52,0,0,52,3,2,50,5,50,277,-47909,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0090_NSR_16795_60s_66470000ms.mem
50,NSR,0,0,1,1,71,69,0,141,1881,820,69,69,123,47,29,18,12,8,5,1,1,1,1,0,0,0,0,0,46853,-81079,-33206,-63076,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,3058,141,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,71,0,0,71,0,0,69,0,69,123,-33206,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0025_NSR_17052_60s_7000000ms.mem
51,NSR,0,0,1,1,81,79,0,161,2409,990,79,79,109,48,28,17,10,3,2,1,0,0,0,0,0,0,0,0,35620,-78316,-52522,-62894,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,4125,161,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,81,0,0,81,0,0,79,0,79,109,-52522,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0026_NSR_17052_60s_8010000ms.mem
52,NSR,0,0,1,1,69,67,0,137,2228,839,67,67,110,48,29,16,7,5,2,1,1,1,0,0,0,0,0,0,29462,-84151,-11647,-70180,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3314,137,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,69,0,0,69,0,0,67,0,67,110,-11647,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0027_NSR_17052_60s_9530000ms.mem
53,NSR,0,0,1,1,73,66,5,143,2594,1029,66,71,234,51,42,32,26,18,13,8,7,6,6,5,5,5,5,5,17216,-73386,-37053,-70277,1,0,0,0,73,1,1,1,0,0,0,0,0,0,0,0,3707,143,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,73,0,0,73,2,1,71,5,71,234,-37053,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0028_NSR_17052_60s_12980000ms.mem
54,NSR,0,0,1,1,83,81,0,165,2806,1240,81,81,101,43,25,18,7,4,2,2,0,0,0,0,0,0,0,0,45218,-61506,-93706,-81983,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,3305,165,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1,0,0,0,83,0,0,83,0,0,81,0,81,101,-93706,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0029_NSR_17052_60s_16160000ms.mem
55,NSR,0,0,1,1,73,71,0,145,2064,824,71,71,142,50,37,23,11,7,6,4,2,1,1,0,0,0,0,0,31477,-114477,-6637,-60964,0,0,0,0,73,9,32,9,0,0,0,0,0,0,0,0,3100,145,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,73,0,0,73,0,0,71,0,71,142,-6637,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0030_NSR_17052_60s_18890000ms.mem
56,NSR,0,2,1,0,87,68,17,167,2664,905,68,85,347,56,39,30,22,22,21,20,19,19,19,19,17,16,14,14,-86758,-73226,-11109,15477,5,0,0,0,86,5,9,5,0,0,0,0,0,0,0,0,3833,156,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,3,6,3,0,0,86,0,0,86,7,5,85,17,85,347,-11109,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0031_NSR_17052_60s_26330000ms.mem
57,NSR,0,0,1,1,88,81,5,171,2850,1142,81,86,165,48,32,12,8,7,7,7,7,7,5,5,5,5,5,5,-28614,-85106,-39148,-35235,0,0,0,0,87,4,19,4,0,0,0,0,0,0,0,0,4154,169,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,1,0,0,0,87,0,0,87,4,0,86,5,86,165,-39148,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0032_NSR_17052_60s_27050000ms.mem
58,NSR,0,0,1,1,62,51,9,123,2379,815,51,60,359,54,52,46,36,31,26,20,17,16,14,13,10,10,8,6,27415,-66436,5730,-57327,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3649,123,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,62,0,0,62,4,3,60,9,60,359,5730,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0033_NSR_17052_60s_28990000ms.mem
59,NSR,0,0,1,1,56,51,3,111,2174,816,51,54,314,51,48,46,39,32,28,22,15,11,9,5,4,2,1,1,97604,-76005,-70167,-81158,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,2932,111,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,56,0,0,56,0,0,54,3,54,314,-70167,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0034_NSR_17052_60s_33350000ms.mem
60,NSR,0,0,1,1,73,68,3,145,2724,1079,68,71,135,47,34,15,8,4,3,3,3,3,3,3,3,3,2,1,2255,-77222,-20502,-75940,0,0,0,0,73,1,0,1,0,0,0,0,0,0,0,0,3871,143,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,73,0,0,73,0,0,71,3,71,135,-20502,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0035_NSR_17052_60s_38540000ms.mem
61,NSR,0,0,1,1,64,62,0,127,2136,804,62,62,165,52,46,35,16,10,5,1,0,0,0,0,0,0,0,0,66389,-91447,-8893,-96554,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,3497,127,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,64,0,0,62,0,62,165,-8893,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0036_NSR_17052_60s_45530000ms.mem
62,NSR,0,0,1,1,64,62,0,127,2275,898,62,62,201,55,46,38,23,13,11,9,4,1,1,0,0,0,0,0,74552,-96382,-19984,-101168,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,3541,127,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,64,0,0,62,0,62,201,-19984,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0037_NSR_17052_60s_49710000ms.mem
63,NSR,0,0,1,1,82,72,8,157,3494,1356,72,80,224,55,37,23,15,10,10,10,10,9,9,9,9,8,6,4,-49188,-69849,-26251,-70908,2,0,0,0,82,3,5,2,0,1,0,0,0,0,0,0,3916,153,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,82,0,0,82,2,2,80,8,80,224,-26251,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0128_NSR_18184_60s_2140000ms.mem
64,NSR,0,0,1,1,83,74,7,161,3679,1503,73,81,191,46,33,16,12,10,8,8,8,8,7,7,7,7,7,7,-52004,-62483,-43866,-79114,2,0,0,0,82,4,18,4,0,0,0,0,0,0,0,0,4064,155,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1,1,0,0,82,0,0,82,6,2,81,7,81,191,-43866,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0129_NSR_18184_60s_13620000ms.mem
65,NSR,0,0,1,1,86,84,0,171,3860,1783,84,84,90,46,29,11,4,0,0,0,0,0,0,0,0,0,0,0,153,-67206,-75269,-125259,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,3634,171,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,86,0,0,86,0,0,84,0,84,90,-75269,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0130_NSR_18184_60s_21330000ms.mem
66,NSR,0,0,1,1,64,54,8,127,2920,1024,54,62,302,54,47,42,31,24,18,16,15,11,9,9,9,7,5,5,13437,-69860,-28664,-76824,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,3883,127,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,0,64,0,0,62,8,62,302,-28664,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0131_NSR_18184_60s_24480000ms.mem
67,NSR,0,0,1,1,97,93,2,191,4310,1926,93,95,100,43,19,8,4,4,3,3,2,2,2,2,2,2,2,2,-31329,-60354,-112163,-96398,0,0,0,0,97,5,40,5,0,0,0,0,0,0,0,0,4343,187,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,2,4,2,0,0,97,0,0,97,2,0,95,2,95,100,-112163,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0133_NSR_18184_60s_35760000ms.mem
68,NSR,0,0,1,1,90,88,0,179,4140,1687,88,88,65,40,21,3,1,0,0,0,0,0,0,0,0,0,0,0,-5902,-50523,-104187,-99988,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3580,179,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,90,0,0,90,0,0,88,0,88,65,-104187,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0134_NSR_18184_60s_37350000ms.mem
69,NSR,0,0,1,1,89,87,0,177,4156,1805,87,87,112,49,27,18,9,7,2,0,0,0,0,0,0,0,0,0,2361,-64186,-90946,-121412,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,3720,177,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,89,0,0,89,0,0,87,0,87,112,-90946,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0135_NSR_18184_60s_37900000ms.mem
70,NSR,0,1,1,0,98,94,2,192,4228,1824,94,96,89,42,16,5,3,3,2,2,2,2,2,2,2,2,2,2,-34367,-17968,-133425,-113964,0,0,0,0,98,12,115,2,0,11,0,0,0,0,0,0,3381,191,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,3,0,0,0,98,0,0,98,0,0,96,2,96,89,-133425,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0136_NSR_18184_60s_40740000ms.mem
71,NSR,0,0,1,1,79,77,0,157,3507,1439,77,77,115,54,30,15,10,5,1,0,0,0,0,0,0,0,0,0,-11032,-86329,-19254,-105964,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,4243,157,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,79,0,0,79,0,0,77,0,77,115,-19254,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0137_NSR_18184_60s_44590000ms.mem
72,NSR,0,0,1,1,79,75,2,153,3692,1500,75,77,136,46,28,17,11,6,5,3,3,3,3,3,2,2,2,2,-8559,-57756,-63211,-103839,1,0,0,0,79,1,7,1,0,0,0,0,0,0,0,0,5563,153,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,79,0,0,79,4,1,77,2,77,136,-63211,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0138_NSR_18184_60s_51430000ms.mem
73,NSR,0,0,1,1,74,72,0,147,3465,1366,72,72,93,46,26,17,4,0,0,0,0,0,0,0,0,0,0,0,11358,-65217,-47072,-111894,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3852,147,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74,0,0,74,0,0,72,0,72,93,-47072,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0139_NSR_18184_60s_53310000ms.mem
74,NSR,0,0,1,1,74,72,0,147,3468,1398,72,72,89,48,26,12,2,1,0,0,0,0,0,0,0,0,0,0,-3462,-75409,-27081,-110592,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,3135,147,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74,0,0,74,0,0,72,0,72,89,-27081,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0140_NSR_18184_60s_53840000ms.mem
75,NSR,0,0,1,1,80,78,0,159,3779,1529,78,78,35,27,7,1,0,0,0,0,0,0,0,0,0,0,0,0,19174,-12186,-145973,-97408,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,3409,159,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0,0,80,0,0,78,0,78,35,-145973,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0141_NSR_18184_60s_58530000ms.mem
76,NSR,0,0,1,1,81,78,0,159,3775,1551,78,79,41,27,11,3,0,0,0,0,0,0,0,0,0,0,0,0,21710,4237,-155834,-118559,0,0,0,0,80,6,56,0,0,6,0,0,0,0,0,0,3537,158,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0,0,80,0,0,78,0,79,41,-155834,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0142_NSR_18184_60s_58560000ms.mem
77,NSR,0,0,1,1,82,78,1,162,3799,1483,77,80,90,41,25,6,2,2,2,2,2,2,2,2,1,1,0,0,-3509,-55292,-76702,-95026,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,3444,161,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,81,0,0,81,0,0,79,1,80,90,-76702,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0143_NSR_18184_60s_58970000ms.mem
78,NSR,0,0,1,1,74,72,0,147,3405,1380,72,72,64,45,15,4,0,0,0,0,0,0,0,0,0,0,0,0,-14694,-66755,-34426,-97855,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,4081,147,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,74,0,0,74,0,0,72,0,72,64,-34426,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0144_NSR_18184_60s_67240000ms.mem
79,NSR,0,0,1,1,66,64,0,131,3091,1328,64,64,138,48,37,27,14,7,3,1,1,0,0,0,0,0,0,0,34558,-70921,-33753,-132462,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,4042,131,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,66,0,0,66,0,0,64,0,64,138,-33753,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0145_NSR_18184_60s_71320000ms.mem
80,NSR,0,0,1,1,91,89,0,60,718,590,88,89,128,57,32,19,10,6,3,1,0,0,0,0,0,0,0,0,-16881,-54712,-27566,-8369,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3630,60,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,90,0,0,90,0,0,89,0,89,128,-27566,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0146_NSR_19088_60s_2530000ms.mem
81,NSR,0,0,1,1,101,99,0,150,1201,697,98,99,93,46,21,12,7,4,2,1,0,0,0,0,0,0,0,0,34718,-56285,-105901,8437,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3599,148,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,100,0,0,100,0,0,99,0,99,93,-105901,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0147_NSR_19088_60s_8680000ms.mem
82,NSR,0,0,1,1,97,95,0,123,858,744,95,95,123,53,35,21,8,3,2,1,0,0,0,0,0,0,0,0,32879,-71228,-67656,-16282,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,3855,123,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,97,0,0,97,0,0,95,0,95,123,-67656,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0148_NSR_19088_60s_8760000ms.mem
83,NSR,0,0,1,1,99,96,0,80,868,635,96,97,152,55,40,27,17,10,2,1,0,0,0,0,0,0,0,0,2775,-50426,-65707,-5833,0,0,0,0,98,2,6,2,0,0,0,0,0,0,0,0,2207,80,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,98,0,0,98,0,0,96,0,97,152,-65707,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0149_NSR_19088_60s_11790000ms.mem
84,NSR,0,0,1,1,96,93,1,79,718,640,93,94,139,53,34,19,10,5,5,4,2,1,1,1,1,1,1,1,40,-50439,-62062,-601,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,3056,79,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,96,0,0,96,0,0,94,1,94,139,-62062,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0150_NSR_19088_60s_13660000ms.mem
85,NSR,0,0,1,1,88,86,0,93,955,600,86,86,179,62,44,30,18,11,7,4,2,1,0,0,0,0,0,0,20885,-85384,-18360,-23903,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,3280,93,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,88,0,0,88,0,0,86,0,86,179,-18360,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0151_NSR_19088_60s_18120000ms.mem
86,NSR,0,0,1,1,90,87,0,112,1084,676,87,88,180,63,46,32,19,10,6,2,1,1,0,0,0,0,0,0,27892,-93140,-18605,-31316,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,2029,110,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,89,0,0,89,0,0,87,0,88,180,-18605,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0152_NSR_19088_60s_19960000ms.mem
87,NSR,0,0,1,1,89,86,0,69,837,594,86,87,150,65,47,24,10,4,0,0,0,0,0,0,0,0,0,0,-22618,-87418,27713,-25184,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,3215,68,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,88,0,0,88,0,0,86,0,87,150,27713,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0153_NSR_19088_60s_26010000ms.mem
88,NSR,0,0,1,1,89,75,12,122,1099,570,75,87,315,60,40,32,25,19,19,18,16,13,13,13,13,12,12,10,-52777,-76830,13608,38252,1,0,0,0,89,3,6,3,0,0,0,0,0,0,0,0,4933,120,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,89,1,1,89,12,1,87,12,87,315,13608,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0154_NSR_19088_60s_30880000ms.mem
89,NSR,0,0,1,1,104,88,14,85,720,616,88,102,370,73,50,36,26,22,21,20,18,17,16,15,14,14,14,14,-155415,-109375,62370,60712,7,0,0,0,104,18,36,18,0,0,0,0,0,0,0,0,6308,82,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,2,2,0,0,104,0,0,104,23,7,102,14,102,370,62370,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0155_NSR_19088_60s_34250000ms.mem
90,NSR,0,0,1,1,91,86,2,77,585,601,86,89,121,47,27,13,6,5,4,3,2,2,2,2,2,2,2,2,-13887,-47658,-53682,5184,0,0,0,0,90,3,8,3,0,0,0,0,0,0,0,0,3660,76,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,90,0,0,90,4,0,88,2,89,121,-53682,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0156_NSR_19088_60s_36050000ms.mem
